"249210410","WYSOWA","2024","01",71.0,"",17,"",10.7,"","06","",0,""
"249210410","WYSOWA","2024","02",56.2,"",5,"",13.3,"","04","",0,""
"249210410","WYSOWA","2024","03",49.5,"",7,"",13.1,"","23","",0,""
"249210410","WYSOWA","2024","04",57.2,"",3,"",20.0,"","02","",0,""
"249220110","NOWOTANIEC","2024","01",76.3,"",18,"",14.0,"","06","",0,""
"249220110","NOWOTANIEC","2024","02",50.1,"",4,"",9.6,"","07","",0,""
"249220110","NOWOTANIEC","2024","03",72.5,"",6,"",14.8,"","23","",0,""
"249220110","NOWOTANIEC","2024","04",53.9,"",1,"",22.2,"","02","",0,""
"249220130","BRZEGI DOLNE","2024","01",121.2,"",17,"",16.8,"","24","",0,""
"249220130","BRZEGI DOLNE","2024","02",80.1,"",3,"",25.4,"","05","",0,""
"249220130","BRZEGI DOLNE","2024","03",87.8,"",7,"",21.7,"","28","",0,""
"249220130","BRZEGI DOLNE","2024","04",49.0,"",0,"",20.6,"","02","",0,""
"249220160","TELEåNICA OSZWAROWA","2024","01",86.8,"",18,"",14.1,"","06","",0,""
"249220160","TELEåNICA OSZWAROWA","2024","02",61.1,"",4,"",17.5,"","05","",0,""
"249220160","TELEåNICA OSZWAROWA","2024","03",81.9,"",6,"",19.6,"","28","",0,""
"249220160","TELEåNICA OSZWAROWA","2024","04",54.5,"",2,"",23.3,"","02","",0,""
"249220220","POLANA","2024","01",80.4,"",17,"",15.8,"","06","",0,""
"249220220","POLANA","2024","02",49.0,"",3,"",12.4,"","05","",0,""
"249220220","POLANA","2024","03",81.6,"",5,"",19.2,"","23","",0,""
"249220220","POLANA","2024","04",57.1,"",1,"",17.0,"","02","",0,""
"249220240","ØUBRACZE","2024","01",148.6,"",21,"",23.1,"","02","",0,""
"249220240","ØUBRACZE","2024","02",121.3,"",4,"",16.5,"","03","",0,""
"249220240","ØUBRACZE","2024","03",85.0,"",5,"",28.4,"","28","",0,""
"249220240","ØUBRACZE","2024","04",81.5,"",2,"",23.2,"","02","",0,""
"249220250","CISNA","2024","01",142.0,"",19,"",24.8,"","02","",0,""
"249220250","CISNA","2024","02",124.0,"",3,"",19.2,"","04","",0,""
"249220250","CISNA","2024","03",85.8,"",6,"",30.5,"","28","",0,""
"249220250","CISNA","2024","04",75.7,"",2,"",27.8,"","02","",0,""
"249220360","BUKOWIEC","2024","01",77.3,"",18,"",14.8,"","06","",0,""
"249220360","BUKOWIEC","2024","02",56.6,"",2,"",14.8,"","05","",0,""
"249220360","BUKOWIEC","2024","03",74.7,"",4,"",25.9,"","28","",0,""
"249220360","BUKOWIEC","2024","04",52.0,"",2,"",17.1,"","02","",0,""
"250140010","WYSZK”W","2024","01",49.1,"",8,"",7.6,"","03","",0,""
"250140010","WYSZK”W","2024","02",74.9,"",0,"",10.5,"","18","",0,""
"250140010","WYSZK”W","2024","03",10.8,"",0,"",4.4,"","27","",0,""
"250140010","WYSZK”W","2024","04",28.2,"",2,"",6.7,"","19","",0,""
"250140020","SIENIAWKA","2024","01",30.9,"",5,"",8.6,"","02","",0,""
"250140020","SIENIAWKA","2024","02",74.3,"",0,"",13.2,"","04","",0,""
"250140020","SIENIAWKA","2024","03",8.8,"",0,"",3.1,"","27","",0,""
"250140020","SIENIAWKA","2024","04",22.6,"",1,"",6.0,"","09","",0,""
"250150030","POBIEDNA","2024","01",54.3,"",0,"",7.7,"","03","",0,""
"250150030","POBIEDNA","2024","02",116.0,"",0,"",30.1,"","04","",0,""
"250150030","POBIEDNA","2024","03",19.6,"",0,"",5.9,"","16","24",0,""
"250150030","POBIEDNA","2024","04",36.1,"",0,"",12.4,"","01","",0,""
"250150050","PILCHOWICE","2024","01",48.2,"",8,"",7.6,"","04","",0,""
"250150050","PILCHOWICE","2024","02",102.6,"",0,"",33.5,"","04","",0,""
"250150050","PILCHOWICE","2024","03",13.1,"",0,"",4.6,"","24","",0,""
"250150050","PILCHOWICE","2024","04",18.9,"",1,"",7.5,"","20","",0,""
"250150060","R BISZ”W","2024","01",46.6,"",10,"",8.3,"","04","",0,""
"250150060","R BISZ”W","2024","02",93.0,"",1,"",29.3,"","04","",0,""
"250150060","R BISZ”W","2024","03",16.9,"",0,"",5.6,"","16","",0,""
"250150060","R BISZ”W","2024","04",19.3,"",1,"",8.4,"","20","",0,""
"250150080","STARA KAMIENICA","2024","01",40.2,"",8,"",6.4,"","16","",0,""
"250150080","STARA KAMIENICA","2024","02",81.5,"",0,"",30.9,"","04","",0,""
"250150080","STARA KAMIENICA","2024","03",10.2,"",0,"",2.1,"","27","",0,""
"250150080","STARA KAMIENICA","2024","04",16.0,"",1,"",6.8,"","20","",0,""
"250150110","KACZOR”W","2024","01",53.1,"",7,"",10.2,"","02","",0,""
"250150110","KACZOR”W","2024","02",83.7,"",0,"",29.0,"","04","",0,""
"250150110","KACZOR”W","2024","03",11.5,"",0,"",4.0,"","16","",0,""
"250150110","KACZOR”W","2024","04",26.8,"",0,"",9.6,"","20","",0,""
"250150130","CIECHANOWICE","2024","01",38.8,"",8,"",9.3,"","02","",0,""
"250150130","CIECHANOWICE","2024","02",82.2,"",2,"",23.0,"","04","",0,""
"250150130","CIECHANOWICE","2024","03",12.3,"",1,"",2.8,"","25","",0,""
"250150130","CIECHANOWICE","2024","04",22.7,"",3,"",9.8,"","20","",0,""
"250150150","SZKLARSKA POR BA","2024","01",128.5,"",8,"",25.8,"","02","",0,""
"250150150","SZKLARSKA POR BA","2024","02",177.6,"",2,"",52.0,"","04","",0,""
"250150150","SZKLARSKA POR BA","2024","03",23.6,"",1,"",5.6,"","27","",0,""
"250150150","SZKLARSKA POR BA","2024","04",34.5,"",1,"",11.1,"","20","",0,""
"250150170","JAKUSZYCE","2024","01",227.1,"",17,"",29.4,"","02","",0,""
"250150170","JAKUSZYCE","2024","02",257.9,"",3,"",62.8,"","04","",0,""
